,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,0
20018,37.0,technician,single,secondary,no,274.0,no,no,cellular,8.0,aug,173.0,3.0,-1.0,0.0,unknown,0.0
20019,44.0,technician,married,tertiary,no,1707.0,no,no,cellular,8.0,aug,406.0,3.0,-1.0,0.0,unknown,0.0
20020,,,,,,,,,,,,,,,,,0.0
20021,54.0,services,married,secondary,no,196.0,no,no,cellular,8.0,aug,604.0,4.0,-1.0,0.0,unknown,0.0
20022,,,,,,,,,,,,,,,,,0.0
20023,36.0,technician,divorced,secondary,no,1.0,no,no,cellular,8.0,aug,1242.0,3.0,-1.0,0.0,unknown,1.0
20024,,,,,,,,,,,,,,,,,0.0
20025,,,,,,,,,,,,,,,,,0.0
20026,,,,,,,,,,,,,,,,,0.0
20027,,,,,,,,,,,,,,,,,0.0
20028,54.0,technician,married,tertiary,no,98.0,no,no,cellular,8.0,aug,420.0,4.0,-1.0,0.0,unknown,0.0
20029,31.0,technician,married,secondary,no,367.0,yes,no,cellular,8.0,aug,515.0,3.0,-1.0,0.0,unknown,0.0
20030,32.0,technician,married,secondary,no,167.0,yes,yes,cellular,8.0,aug,79.0,3.0,-1.0,0.0,unknown,0.0
20031,,,,,,,,,,,,,,,,,0.0
20032,49.0,housemaid,married,tertiary,no,443.0,no,no,cellular,8.0,aug,27.0,6.0,-1.0,0.0,unknown,0.0
20033,43.0,self-employed,married,tertiary,no,3003.0,no,no,cellular,8.0,aug,358.0,3.0,-1.0,0.0,unknown,0.0
20034,,,,,,,,,,,,,,,,,0.0
20035,,,,,,,,,,,,,,,,,0.0
20036,30.0,management,single,tertiary,no,344.0,no,no,cellular,8.0,aug,179.0,3.0,-1.0,0.0,unknown,0.0
20037,36.0,management,single,tertiary,no,2745.0,yes,no,cellular,8.0,aug,306.0,3.0,-1.0,0.0,unknown,0.0
20038,33.0,management,married,tertiary,no,571.0,no,no,cellular,8.0,aug,390.0,2.0,-1.0,0.0,unknown,0.0
20039,46.0,management,married,tertiary,no,1103.0,yes,no,cellular,8.0,aug,209.0,3.0,-1.0,0.0,unknown,0.0
20040,31.0,management,married,tertiary,no,3897.0,yes,no,cellular,8.0,aug,231.0,3.0,-1.0,0.0,unknown,0.0
20041,39.0,management,married,tertiary,no,1795.0,no,no,cellular,8.0,aug,922.0,7.0,-1.0,0.0,unknown,0.0
20042,,,,,,,,,,,,,,,,,0.0
20043,49.0,technician,divorced,secondary,no,229.0,no,no,cellular,8.0,aug,219.0,2.0,-1.0,0.0,unknown,0.0
20044,52.0,services,married,primary,no,432.0,no,no,cellular,8.0,aug,424.0,4.0,-1.0,0.0,unknown,0.0
20045,46.0,housemaid,married,primary,no,269.0,no,no,cellular,8.0,aug,188.0,5.0,-1.0,0.0,unknown,0.0
20046,47.0,blue-collar,married,primary,no,254.0,no,yes,cellular,8.0,aug,492.0,3.0,-1.0,0.0,unknown,0.0
20047,,,,,,,,,,,,,,,,,0.0
20048,,,,,,,,,,,,,,,,,0.0
20049,47.0,housemaid,married,secondary,no,1765.0,no,no,cellular,8.0,aug,59.0,3.0,-1.0,0.0,unknown,0.0
20050,,,,,,,,,,,,,,,,,0.0
20051,,,,,,,,,,,,,,,,,0.0
20052,43.0,management,married,tertiary,no,2759.0,yes,yes,cellular,8.0,aug,329.0,2.0,-1.0,0.0,unknown,0.0
20053,33.0,management,married,tertiary,no,862.0,yes,no,cellular,8.0,aug,166.0,3.0,-1.0,0.0,unknown,0.0
20054,,,,,,,,,,,,,,,,,0.0
20055,,,,,,,,,,,,,,,,,1.0
20056,34.0,technician,single,tertiary,no,449.0,no,no,cellular,8.0,aug,765.0,3.0,-1.0,0.0,unknown,0.0
20057,31.0,technician,married,tertiary,no,344.0,no,no,cellular,8.0,aug,62.0,3.0,-1.0,0.0,unknown,0.0
20058,35.0,management,married,tertiary,no,1650.0,no,no,cellular,8.0,aug,885.0,5.0,-1.0,0.0,unknown,0.0
20059,41.0,management,married,tertiary,no,2127.0,no,no,cellular,8.0,aug,120.0,7.0,-1.0,0.0,unknown,0.0
20060,,,,,,,,,,,,,,,,,0.0
20061,,,,,,,,,,,,,,,,,0.0
20062,60.0,management,divorced,tertiary,no,581.0,yes,no,cellular,8.0,aug,89.0,2.0,-1.0,0.0,unknown,0.0
20063,,,,,,,,,,,,,,,,,0.0
20064,34.0,management,married,tertiary,no,1433.0,no,no,cellular,8.0,aug,170.0,3.0,-1.0,0.0,unknown,0.0
20065,61.0,housemaid,married,primary,no,368.0,no,no,cellular,8.0,aug,62.0,3.0,-1.0,0.0,unknown,0.0
20066,36.0,unknown,married,secondary,no,179.0,no,no,cellular,8.0,aug,14.0,8.0,-1.0,0.0,unknown,0.0
20067,37.0,housemaid,married,primary,no,189.0,no,no,cellular,8.0,aug,148.0,4.0,-1.0,0.0,unknown,0.0
20068,30.0,technician,single,secondary,no,58.0,yes,no,cellular,8.0,aug,116.0,2.0,-1.0,0.0,unknown,0.0
20069,34.0,housemaid,married,primary,no,326.0,no,no,cellular,8.0,aug,17.0,7.0,-1.0,0.0,unknown,0.0
20070,47.0,blue-collar,married,primary,no,233.0,no,no,cellular,8.0,aug,293.0,3.0,-1.0,0.0,unknown,0.0
20071,50.0,management,single,tertiary,no,592.0,no,no,cellular,8.0,aug,445.0,4.0,-1.0,0.0,unknown,0.0
20072,46.0,blue-collar,married,secondary,no,438.0,no,no,cellular,8.0,aug,262.0,5.0,-1.0,0.0,unknown,0.0
20073,35.0,technician,single,tertiary,no,0.0,no,no,cellular,11.0,aug,176.0,3.0,-1.0,0.0,unknown,0.0
20074,,,,,,,,,,,,,,,,,0.0
20075,51.0,blue-collar,married,primary,no,440.0,no,no,cellular,11.0,aug,46.0,5.0,-1.0,0.0,unknown,0.0
20076,32.0,housemaid,married,primary,no,727.0,no,no,cellular,11.0,aug,68.0,4.0,-1.0,0.0,unknown,0.0
20077,54.0,technician,married,secondary,no,1349.0,no,no,telephone,11.0,aug,697.0,6.0,-1.0,0.0,unknown,0.0
20078,,,,,,,,,,,,,,,,,0.0
20079,31.0,housemaid,married,primary,no,0.0,yes,no,cellular,11.0,aug,57.0,7.0,-1.0,0.0,unknown,0.0
20080,32.0,technician,married,secondary,no,3275.0,no,no,cellular,11.0,aug,326.0,4.0,-1.0,0.0,unknown,0.0
20081,,,,,,,,,,,,,,,,,0.0
20082,,,,,,,,,,,,,,,,,0.0
20083,32.0,management,married,tertiary,no,312.0,no,no,cellular,11.0,aug,67.0,4.0,-1.0,0.0,unknown,0.0
20084,45.0,blue-collar,married,secondary,no,115.0,no,no,cellular,11.0,aug,209.0,4.0,-1.0,0.0,unknown,0.0
20085,38.0,management,single,secondary,no,399.0,yes,no,cellular,11.0,aug,367.0,4.0,-1.0,0.0,unknown,0.0
20086,,,,,,,,,,,,,,,,,0.0
20087,,,,,,,,,,,,,,,,,1.0
20088,56.0,services,married,secondary,no,750.0,no,yes,cellular,11.0,aug,92.0,3.0,-1.0,0.0,unknown,0.0
20089,,,,,,,,,,,,,,,,,0.0
20090,,,,,,,,,,,,,,,,,0.0
20091,,,,,,,,,,,,,,,,,0.0
20092,,,,,,,,,,,,,,,,,0.0
20093,,,,,,,,,,,,,,,,,0.0
20094,34.0,technician,married,tertiary,no,116.0,no,no,cellular,11.0,aug,145.0,2.0,-1.0,0.0,unknown,1.0
20095,,,,,,,,,,,,,,,,,0.0
20096,,,,,,,,,,,,,,,,,0.0
20097,,,,,,,,,,,,,,,,,0.0
20098,49.0,entrepreneur,married,secondary,no,348.0,no,no,cellular,11.0,aug,105.0,2.0,-1.0,0.0,unknown,0.0
20099,32.0,technician,married,secondary,no,212.0,yes,no,cellular,11.0,aug,98.0,2.0,-1.0,0.0,unknown,0.0
20100,,,,,,,,,,,,,,,,,0.0
20101,,,,,,,,,,,,,,,,,0.0
20102,,,,,,,,,,,,,,,,,0.0
20103,49.0,blue-collar,married,primary,no,-232.0,no,yes,cellular,11.0,aug,106.0,2.0,-1.0,0.0,unknown,0.0
20104,,,,,,,,,,,,,,,,,0.0
20105,39.0,technician,divorced,secondary,no,454.0,no,no,cellular,11.0,aug,73.0,2.0,-1.0,0.0,unknown,0.0
20106,,,,,,,,,,,,,,,,,0.0
20107,38.0,management,married,tertiary,no,1440.0,no,no,cellular,11.0,aug,111.0,2.0,-1.0,0.0,unknown,1.0
20108,,,,,,,,,,,,,,,,,0.0
20109,44.0,technician,married,secondary,no,5163.0,no,no,cellular,11.0,aug,48.0,2.0,-1.0,0.0,unknown,0.0
20110,,,,,,,,,,,,,,,,,0.0
20111,51.0,management,married,tertiary,no,385.0,no,no,cellular,11.0,aug,39.0,2.0,-1.0,0.0,unknown,0.0
20112,,,,,,,,,,,,,,,,,1.0
20113,52.0,admin.,married,secondary,no,347.0,no,no,cellular,11.0,aug,217.0,2.0,-1.0,0.0,unknown,0.0
20114,,,,,,,,,,,,,,,,,1.0
20115,,,,,,,,,,,,,,,,,0.0
20116,,,,,,,,,,,,,,,,,0.0
20117,,,,,,,,,,,,,,,,,1.0
20118,38.0,management,married,tertiary,no,1100.0,no,yes,cellular,11.0,aug,347.0,2.0,-1.0,0.0,unknown,0.0
20119,48.0,blue-collar,married,unknown,no,617.0,yes,no,cellular,11.0,aug,33.0,2.0,-1.0,0.0,unknown,1.0
20120,,,,,,,,,,,,,,,,,0.0
20121,,,,,,,,,,,,,,,,,0.0
20122,48.0,blue-collar,married,primary,no,476.0,no,no,cellular,11.0,aug,856.0,3.0,-1.0,0.0,unknown,0.0
20123,34.0,management,divorced,tertiary,no,4231.0,yes,no,cellular,11.0,aug,382.0,2.0,-1.0,0.0,unknown,0.0
20124,,,,,,,,,,,,,,,,,0.0
20125,55.0,management,married,tertiary,no,161.0,no,no,cellular,11.0,aug,226.0,2.0,-1.0,0.0,unknown,0.0
20126,,,,,,,,,,,,,,,,,0.0
20127,39.0,housemaid,married,primary,no,13338.0,no,no,cellular,11.0,aug,103.0,4.0,-1.0,0.0,unknown,1.0
20128,,,,,,,,,,,,,,,,,0.0
20129,,,,,,,,,,,,,,,,,0.0
20130,53.0,management,married,tertiary,no,657.0,no,no,cellular,11.0,aug,147.0,2.0,-1.0,0.0,unknown,0.0
20131,36.0,management,married,tertiary,no,9.0,no,no,cellular,11.0,aug,386.0,4.0,-1.0,0.0,unknown,0.0
20132,54.0,retired,married,secondary,no,2950.0,no,no,cellular,11.0,aug,45.0,2.0,-1.0,0.0,unknown,0.0
20133,,,,,,,,,,,,,,,,,0.0
20134,,,,,,,,,,,,,,,,,0.0
20135,,,,,,,,,,,,,,,,,0.0
20136,,,,,,,,,,,,,,,,,0.0
20137,60.0,retired,married,primary,no,115.0,no,no,cellular,11.0,aug,82.0,2.0,-1.0,0.0,unknown,0.0
20138,,,,,,,,,,,,,,,,,0.0
20139,39.0,technician,married,secondary,no,394.0,no,no,cellular,11.0,aug,218.0,2.0,-1.0,0.0,unknown,0.0
20140,43.0,services,married,tertiary,no,2764.0,no,no,cellular,11.0,aug,270.0,2.0,-1.0,0.0,unknown,0.0
20141,,,,,,,,,,,,,,,,,0.0
20142,,,,,,,,,,,,,,,,,0.0
20143,58.0,housemaid,divorced,primary,no,3568.0,no,no,cellular,11.0,aug,226.0,2.0,-1.0,0.0,unknown,0.0
20144,,,,,,,,,,,,,,,,,0.0
20145,35.0,technician,single,secondary,no,2.0,no,no,cellular,11.0,aug,239.0,4.0,-1.0,0.0,unknown,0.0
20146,45.0,technician,married,secondary,no,1410.0,no,no,cellular,11.0,aug,71.0,2.0,-1.0,0.0,unknown,0.0
20147,,,,,,,,,,,,,,,,,0.0
20148,,,,,,,,,,,,,,,,,0.0
20149,32.0,management,divorced,tertiary,no,787.0,yes,no,cellular,11.0,aug,72.0,2.0,-1.0,0.0,unknown,0.0
20150,32.0,management,single,secondary,no,67.0,no,no,cellular,11.0,aug,55.0,2.0,-1.0,0.0,unknown,1.0
20151,,,,,,,,,,,,,,,,,0.0
20152,44.0,technician,married,secondary,no,1879.0,yes,no,cellular,11.0,aug,88.0,4.0,-1.0,0.0,unknown,0.0
20153,,,,,,,,,,,,,,,,,0.0
20154,,,,,,,,,,,,,,,,,0.0
20155,46.0,technician,married,tertiary,no,405.0,no,no,cellular,11.0,aug,138.0,3.0,-1.0,0.0,unknown,0.0
20156,45.0,technician,married,secondary,no,1395.0,yes,no,cellular,11.0,aug,243.0,4.0,-1.0,0.0,unknown,0.0
20157,,,,,,,,,,,,,,,,,0.0
20158,27.0,admin.,married,tertiary,no,174.0,yes,yes,cellular,11.0,aug,82.0,2.0,-1.0,0.0,unknown,0.0
20159,60.0,management,married,tertiary,no,371.0,no,yes,cellular,11.0,aug,102.0,8.0,-1.0,0.0,unknown,0.0
20160,,,,,,,,,,,,,,,,,0.0
20161,,,,,,,,,,,,,,,,,1.0
20162,30.0,technician,single,secondary,no,44.0,no,no,cellular,11.0,aug,187.0,2.0,-1.0,0.0,unknown,0.0
20163,39.0,technician,married,tertiary,no,-276.0,no,yes,cellular,11.0,aug,121.0,4.0,-1.0,0.0,unknown,0.0
20164,,,,,,,,,,,,,,,,,0.0
20165,,,,,,,,,,,,,,,,,1.0
20166,,,,,,,,,,,,,,,,,0.0
20167,40.0,management,divorced,tertiary,no,99.0,no,no,cellular,11.0,aug,275.0,2.0,-1.0,0.0,unknown,0.0
20168,,,,,,,,,,,,,,,,,0.0
20169,58.0,unknown,married,primary,no,15.0,no,no,cellular,11.0,aug,57.0,2.0,-1.0,0.0,unknown,0.0
20170,30.0,management,single,secondary,no,0.0,no,no,cellular,11.0,aug,101.0,5.0,-1.0,0.0,unknown,0.0
20171,,,,,,,,,,,,,,,,,0.0
20172,59.0,retired,married,tertiary,no,3843.0,no,no,cellular,11.0,aug,104.0,4.0,-1.0,0.0,unknown,0.0
20173,,,,,,,,,,,,,,,,,0.0
20174,,,,,,,,,,,,,,,,,0.0
20175,,,,,,,,,,,,,,,,,0.0
20176,58.0,retired,married,unknown,no,0.0,no,no,cellular,11.0,aug,273.0,2.0,-1.0,0.0,unknown,1.0
20177,32.0,management,single,tertiary,no,11797.0,yes,no,cellular,11.0,aug,95.0,2.0,-1.0,0.0,unknown,0.0
20178,31.0,technician,single,secondary,no,7567.0,no,no,cellular,11.0,aug,70.0,2.0,-1.0,0.0,unknown,1.0
20179,50.0,blue-collar,married,secondary,no,235.0,no,no,cellular,11.0,aug,71.0,2.0,-1.0,0.0,unknown,0.0
20180,31.0,technician,single,tertiary,no,1463.0,no,no,cellular,11.0,aug,97.0,2.0,-1.0,0.0,unknown,0.0
20181,33.0,housemaid,married,primary,no,0.0,no,no,cellular,11.0,aug,237.0,2.0,-1.0,0.0,unknown,0.0
20182,34.0,technician,single,tertiary,no,370.0,no,no,cellular,11.0,aug,116.0,2.0,-1.0,0.0,unknown,1.0
20183,31.0,technician,single,tertiary,no,614.0,no,no,cellular,11.0,aug,72.0,4.0,-1.0,0.0,unknown,0.0
20184,46.0,self-employed,married,tertiary,no,2421.0,no,no,cellular,11.0,aug,170.0,4.0,-1.0,0.0,unknown,0.0
20185,,,,,,,,,,,,,,,,,0.0
20186,,,,,,,,,,,,,,,,,0.0
20187,,,,,,,,,,,,,,,,,0.0
20188,,,,,,,,,,,,,,,,,0.0
20189,31.0,management,single,tertiary,no,15.0,no,no,cellular,11.0,aug,119.0,2.0,-1.0,0.0,unknown,0.0
20190,,,,,,,,,,,,,,,,,0.0
20191,,,,,,,,,,,,,,,,,0.0
20192,,,,,,,,,,,,,,,,,0.0
20193,,,,,,,,,,,,,,,,,0.0
20194,43.0,management,single,tertiary,no,0.0,no,no,cellular,11.0,aug,155.0,2.0,-1.0,0.0,unknown,0.0
20195,,,,,,,,,,,,,,,,,0.0
20196,43.0,technician,divorced,secondary,no,159.0,no,no,cellular,11.0,aug,160.0,2.0,-1.0,0.0,unknown,0.0
20197,47.0,blue-collar,married,primary,no,4520.0,no,no,cellular,11.0,aug,356.0,2.0,-1.0,0.0,unknown,0.0
20198,,,,,,,,,,,,,,,,,1.0
20199,32.0,technician,married,secondary,no,3184.0,yes,no,cellular,11.0,aug,135.0,2.0,-1.0,0.0,unknown,0.0
20200,35.0,technician,married,secondary,no,0.0,no,no,cellular,11.0,aug,309.0,2.0,-1.0,0.0,unknown,0.0
20201,46.0,self-employed,married,secondary,no,942.0,no,no,cellular,11.0,aug,53.0,4.0,-1.0,0.0,unknown,0.0
20202,59.0,retired,married,secondary,no,997.0,no,yes,cellular,11.0,aug,250.0,4.0,-1.0,0.0,unknown,0.0
20203,,,,,,,,,,,,,,,,,0.0
20204,,,,,,,,,,,,,,,,,0.0
20205,53.0,services,married,secondary,no,1242.0,no,no,cellular,11.0,aug,168.0,2.0,-1.0,0.0,unknown,0.0
20206,59.0,management,married,tertiary,no,518.0,no,no,cellular,11.0,aug,230.0,2.0,-1.0,0.0,unknown,0.0
20207,,,,,,,,,,,,,,,,,0.0
20208,35.0,unknown,married,tertiary,no,1260.0,no,no,cellular,11.0,aug,204.0,9.0,-1.0,0.0,unknown,0.0
20209,43.0,technician,divorced,secondary,no,1532.0,no,no,cellular,11.0,aug,61.0,2.0,-1.0,0.0,unknown,0.0
20210,45.0,technician,married,tertiary,no,1780.0,no,no,cellular,11.0,aug,52.0,4.0,-1.0,0.0,unknown,0.0
20211,36.0,management,married,tertiary,no,-2.0,no,no,cellular,11.0,aug,242.0,2.0,-1.0,0.0,unknown,0.0
20212,,,,,,,,,,,,,,,,,0.0
20213,,,,,,,,,,,,,,,,,0.0
20214,42.0,housemaid,married,primary,no,-209.0,no,yes,cellular,11.0,aug,90.0,2.0,-1.0,0.0,unknown,1.0
20215,,,,,,,,,,,,,,,,,0.0
20216,52.0,unknown,married,primary,no,5521.0,no,no,cellular,11.0,aug,126.0,4.0,-1.0,0.0,unknown,0.0
20217,,,,,,,,,,,,,,,,,0.0
20218,,,,,,,,,,,,,,,,,0.0
20219,,,,,,,,,,,,,,,,,0.0
20220,41.0,technician,single,secondary,no,214.0,no,no,cellular,11.0,aug,228.0,2.0,-1.0,0.0,unknown,0.0
20221,33.0,management,married,tertiary,no,901.0,no,no,cellular,11.0,aug,76.0,2.0,-1.0,0.0,unknown,0.0
20222,,,,,,,,,,,,,,,,,0.0
20223,34.0,management,married,tertiary,no,0.0,no,no,cellular,11.0,aug,331.0,2.0,-1.0,0.0,unknown,0.0
20224,,,,,,,,,,,,,,,,,0.0
20225,,,,,,,,,,,,,,,,,0.0
20226,43.0,technician,married,secondary,no,7876.0,yes,no,cellular,11.0,aug,209.0,2.0,-1.0,0.0,unknown,0.0
20227,,,,,,,,,,,,,,,,,0.0
20228,57.0,housemaid,married,primary,no,2785.0,no,no,cellular,11.0,aug,610.0,4.0,-1.0,0.0,unknown,0.0
20229,32.0,housemaid,married,tertiary,no,834.0,no,no,cellular,11.0,aug,144.0,2.0,-1.0,0.0,unknown,0.0
20230,31.0,technician,single,tertiary,no,3194.0,no,no,cellular,11.0,aug,140.0,2.0,-1.0,0.0,unknown,0.0
20231,30.0,technician,married,secondary,no,671.0,no,no,cellular,11.0,aug,96.0,2.0,-1.0,0.0,unknown,0.0
20232,46.0,technician,married,secondary,no,159.0,no,yes,cellular,11.0,aug,139.0,4.0,-1.0,0.0,unknown,0.0
20233,49.0,self-employed,married,tertiary,no,23917.0,no,no,cellular,11.0,aug,51.0,4.0,-1.0,0.0,unknown,1.0
20234,60.0,management,single,tertiary,no,2190.0,no,no,cellular,11.0,aug,601.0,2.0,-1.0,0.0,unknown,0.0
20235,,,,,,,,,,,,,,,,,0.0
20236,33.0,management,single,tertiary,no,0.0,no,no,cellular,11.0,aug,699.0,7.0,-1.0,0.0,unknown,0.0
20237,32.0,admin.,married,secondary,no,344.0,yes,yes,cellular,11.0,aug,255.0,15.0,-1.0,0.0,unknown,1.0
20238,35.0,technician,married,tertiary,no,416.0,no,no,cellular,11.0,aug,591.0,4.0,-1.0,0.0,unknown,0.0
20239,59.0,blue-collar,married,primary,no,754.0,no,no,cellular,11.0,aug,225.0,4.0,-1.0,0.0,unknown,0.0
20240,,,,,,,,,,,,,,,,,0.0
20241,47.0,blue-collar,married,primary,no,4040.0,no,no,cellular,11.0,aug,53.0,5.0,-1.0,0.0,unknown,1.0
20242,53.0,housemaid,married,primary,no,1869.0,no,no,cellular,11.0,aug,102.0,4.0,-1.0,0.0,unknown,0.0
20243,41.0,technician,divorced,tertiary,no,3465.0,yes,no,cellular,11.0,aug,389.0,4.0,-1.0,0.0,unknown,0.0
20244,45.0,blue-collar,married,secondary,no,751.0,no,no,cellular,11.0,aug,176.0,4.0,-1.0,0.0,unknown,0.0
20245,,,,,,,,,,,,,,,,,0.0
20246,32.0,unemployed,married,tertiary,no,1364.0,no,no,cellular,11.0,aug,104.0,4.0,-1.0,0.0,unknown,0.0
20247,34.0,management,married,tertiary,no,1666.0,no,no,cellular,11.0,aug,36.0,4.0,-1.0,0.0,unknown,0.0
20248,60.0,retired,married,primary,no,172.0,no,no,cellular,11.0,aug,247.0,4.0,-1.0,0.0,unknown,0.0
20249,,,,,,,,,,,,,,,,,0.0
20250,,,,,,,,,,,,,,,,,0.0
20251,,,,,,,,,,,,,,,,,0.0
20252,40.0,housemaid,married,secondary,no,116.0,no,no,cellular,11.0,aug,1099.0,4.0,-1.0,0.0,unknown,0.0
20253,37.0,admin.,married,tertiary,no,801.0,no,no,cellular,11.0,aug,331.0,7.0,-1.0,0.0,unknown,0.0
20254,33.0,management,married,tertiary,no,540.0,no,no,cellular,11.0,aug,79.0,4.0,-1.0,0.0,unknown,0.0
20255,45.0,technician,married,tertiary,no,548.0,no,no,cellular,11.0,aug,108.0,4.0,-1.0,0.0,unknown,0.0
20256,56.0,housemaid,married,unknown,no,1780.0,no,no,cellular,11.0,aug,111.0,2.0,-1.0,0.0,unknown,0.0
20257,46.0,management,single,tertiary,no,379.0,no,no,cellular,11.0,aug,83.0,6.0,-1.0,0.0,unknown,0.0
20258,,,,,,,,,,,,,,,,,0.0
20259,51.0,technician,divorced,secondary,no,0.0,no,no,cellular,11.0,aug,177.0,2.0,-1.0,0.0,unknown,1.0
20260,36.0,management,single,tertiary,no,4123.0,no,no,cellular,11.0,aug,146.0,2.0,-1.0,0.0,unknown,0.0
20261,33.0,management,married,tertiary,no,752.0,yes,no,cellular,11.0,aug,104.0,4.0,-1.0,0.0,unknown,0.0
20262,49.0,technician,divorced,tertiary,no,917.0,no,no,cellular,11.0,aug,165.0,6.0,-1.0,0.0,unknown,0.0
20263,34.0,entrepreneur,married,secondary,no,223.0,no,yes,cellular,11.0,aug,103.0,6.0,-1.0,0.0,unknown,0.0
20264,,,,,,,,,,,,,,,,,0.0
20265,,,,,,,,,,,,,,,,,1.0
20266,,,,,,,,,,,,,,,,,0.0
20267,55.0,housemaid,married,primary,no,578.0,no,no,cellular,11.0,aug,189.0,2.0,-1.0,0.0,unknown,0.0
20268,39.0,management,married,secondary,no,11835.0,yes,no,cellular,11.0,aug,744.0,2.0,-1.0,0.0,unknown,0.0
20269,59.0,retired,married,secondary,no,1980.0,no,no,cellular,11.0,aug,185.0,2.0,-1.0,0.0,unknown,0.0
20270,,,,,,,,,,,,,,,,,1.0
20271,,,,,,,,,,,,,,,,,0.0
20272,36.0,management,single,tertiary,no,741.0,no,no,cellular,11.0,aug,214.0,2.0,-1.0,0.0,unknown,0.0
20273,,,,,,,,,,,,,,,,,1.0
20274,46.0,technician,divorced,secondary,no,256.0,no,no,cellular,11.0,aug,105.0,2.0,-1.0,0.0,unknown,0.0
20275,58.0,management,married,tertiary,no,889.0,no,no,cellular,11.0,aug,121.0,2.0,-1.0,0.0,unknown,0.0
20276,,,,,,,,,,,,,,,,,0.0
20277,46.0,services,married,secondary,no,2703.0,no,no,cellular,11.0,aug,211.0,6.0,-1.0,0.0,unknown,0.0
20278,58.0,retired,married,primary,no,0.0,no,no,cellular,11.0,aug,566.0,2.0,-1.0,0.0,unknown,0.0
20279,,,,,,,,,,,,,,,,,0.0
20280,,,,,,,,,,,,,,,,,0.0
20281,30.0,management,married,tertiary,no,2960.0,no,no,cellular,11.0,aug,370.0,4.0,-1.0,0.0,unknown,0.0
20282,,,,,,,,,,,,,,,,,0.0
20283,,,,,,,,,,,,,,,,,0.0
20284,43.0,technician,married,secondary,no,3723.0,yes,no,cellular,11.0,aug,134.0,4.0,-1.0,0.0,unknown,0.0
20285,,,,,,,,,,,,,,,,,1.0
20286,55.0,technician,single,secondary,no,149.0,yes,no,cellular,11.0,aug,103.0,15.0,-1.0,0.0,unknown,0.0
20287,,,,,,,,,,,,,,,,,0.0
20288,,,,,,,,,,,,,,,,,0.0
20289,33.0,management,married,tertiary,no,299.0,no,no,cellular,11.0,aug,378.0,4.0,-1.0,0.0,unknown,0.0
20290,,,,,,,,,,,,,,,,,0.0
20291,,,,,,,,,,,,,,,,,0.0
20292,,,,,,,,,,,,,,,,,0.0
20293,53.0,self-employed,married,tertiary,no,217.0,no,no,cellular,11.0,aug,121.0,5.0,-1.0,0.0,unknown,0.0
20294,47.0,technician,married,tertiary,no,1127.0,no,no,cellular,11.0,aug,133.0,6.0,-1.0,0.0,unknown,0.0
20295,55.0,blue-collar,married,primary,no,1512.0,no,no,cellular,11.0,aug,262.0,4.0,-1.0,0.0,unknown,0.0
20296,,,,,,,,,,,,,,,,,0.0
20297,36.0,housemaid,single,secondary,no,28.0,no,yes,cellular,11.0,aug,149.0,2.0,-1.0,0.0,unknown,0.0
20298,32.0,technician,married,secondary,no,999.0,no,no,cellular,11.0,aug,382.0,3.0,-1.0,0.0,unknown,0.0
20299,40.0,technician,married,secondary,yes,32.0,yes,no,cellular,11.0,aug,55.0,4.0,-1.0,0.0,unknown,0.0
20300,34.0,management,single,tertiary,no,421.0,no,no,cellular,11.0,aug,383.0,3.0,-1.0,0.0,unknown,0.0
20301,,,,,,,,,,,,,,,,,0.0
20302,,,,,,,,,,,,,,,,,0.0
20303,32.0,management,married,tertiary,no,713.0,yes,no,cellular,11.0,aug,76.0,7.0,-1.0,0.0,unknown,0.0
20304,35.0,management,married,tertiary,no,569.0,no,no,cellular,11.0,aug,121.0,3.0,-1.0,0.0,unknown,0.0
20305,,,,,,,,,,,,,,,,,0.0
20306,,,,,,,,,,,,,,,,,0.0
20307,,,,,,,,,,,,,,,,,0.0
20308,,,,,,,,,,,,,,,,,0.0
20309,,,,,,,,,,,,,,,,,0.0
20310,,,,,,,,,,,,,,,,,0.0
20311,30.0,management,single,tertiary,no,1191.0,no,no,cellular,11.0,aug,381.0,4.0,-1.0,0.0,unknown,0.0
20312,,,,,,,,,,,,,,,,,0.0
20313,40.0,technician,married,secondary,no,4186.0,no,no,cellular,11.0,aug,129.0,1.0,-1.0,0.0,unknown,0.0
20314,,,,,,,,,,,,,,,,,1.0
20315,,,,,,,,,,,,,,,,,0.0
20316,,,,,,,,,,,,,,,,,0.0
20317,,,,,,,,,,,,,,,,,0.0
20318,30.0,technician,single,tertiary,no,2784.0,no,no,cellular,11.0,aug,161.0,1.0,-1.0,0.0,unknown,0.0
20319,42.0,management,married,tertiary,no,187.0,no,no,cellular,11.0,aug,64.0,1.0,-1.0,0.0,unknown,0.0
20320,32.0,technician,single,tertiary,no,741.0,yes,no,cellular,11.0,aug,238.0,1.0,-1.0,0.0,unknown,0.0
20321,45.0,admin.,married,secondary,no,111.0,yes,no,cellular,11.0,aug,173.0,1.0,-1.0,0.0,unknown,1.0
20322,,,,,,,,,,,,,,,,,0.0
20323,59.0,blue-collar,married,primary,no,914.0,no,no,cellular,11.0,aug,139.0,8.0,-1.0,0.0,unknown,0.0
20324,37.0,management,married,tertiary,no,2672.0,yes,no,cellular,11.0,aug,549.0,1.0,-1.0,0.0,unknown,0.0
